time,open,close,high,low,vol,amount,market
1611792000.0,14.3879,15.0158,15.4991,14.301,1494.5692623,22066.081694279957,BCHAUSDT
1611878400.0,15.0,16.099,16.0999,15.0,1528.89518104,23550.649557025085,BCHAUSDT
1611964800.0,16.0979,15.2806,16.0979,14.51,4496.77510401,67480.98900716513,BCHAUSDT
1612051200.0,15.2797,14.8012,15.2827,14.5,1475.51585203,21825.644031033396,BCHAUSDT
1612137600.0,14.7994,14.986,15.44,14.5027,2771.50500059,41372.554853845584,BCHAUSDT
1612224000.0,14.9843,15.2056,15.95,14.5847,6800.50887445,102988.87334873875,BCHAUSDT
1612310400.0,15.2086,15.6099,15.898,14.7002,4273.00412475,65168.990251289404,BCHAUSDT
1612396800.0,15.6191,15.226,16.4,15.005,3901.00468103,61004.09211527443,BCHAUSDT
1612483200.0,15.224,15.8881,16.1204,14.617,6367.37251832,98957.93763388763,BCHAUSDT
1612569600.0,15.887,16.8629,17.4187,15.8817,5237.06070095,86193.62418088863,BCHAUSDT
1612656000.0,16.17,16.7768,17.471,15.34,4036.90429557,65583.28843417722,BCHAUSDT
1612742400.0,16.7687,16.8992,17.4489,15.834,1360.09254792,22374.243712980515,BCHAUSDT
1612828800.0,16.9017,17.9892,18.508,16.3009,3734.55768962,65427.183547863075,BCHAUSDT
1612915200.0,17.993,17.3956,18.5,15.2,8473.85670913,145306.25867525875,BCHAUSDT
1613001600.0,17.4002,19.1077,19.47,16.4549,4861.20476273,87739.75516563912,BCHAUSDT
1613088000.0,19.1079,18.5789,19.4469,17.5,2185.03989933,39841.01078009535,BCHAUSDT
1613174400.0,18.5803,20.3333,20.4151,16.8101,9725.67774278,179715.44934647248,BCHAUSDT
1613260800.0,20.3191,21.3553,23.45,20.0,6957.69286905,149263.02247511258,BCHAUSDT
1613347200.0,21.3555,22.024,23.25,18.01,20723.08126737,431503.39728765876,BCHAUSDT
1613433600.0,22.0228,21.9798,22.4299,20.2201,3269.46363578,69910.27634348912,BCHAUSDT
1613520000.0,21.995,20.2741,22.4991,19.7,2700.56433697,55078.46847868394,BCHAUSDT
1613606400.0,20.2763,20.0348,21.4656,19.6701,5519.07448319,111638.22354574263,BCHAUSDT
1613692800.0,20.0302,20.8528,21.5,19.8091,4965.46193517,101290.85120566477,BCHAUSDT
1613779200.0,20.8625,19.9018,21.2799,19.3426,9523.13861911,191446.41057637022,BCHAUSDT
1613865600.0,19.8917,20.6274,24.3805,19.5,13051.95893354,285261.87614141166,BCHAUSDT
1613952000.0,20.625,18.8873,22.3231,17.9726,8279.90999003,159653.99649689294,BCHAUSDT
1614038400.0,18.8888,15.211,19.18,14.83,15171.61790104,252319.36285312384,BCHAUSDT
1614124800.0,15.2114,16.8109,17.5,15.21,6128.5938895,101579.80673573777,BCHAUSDT
1614211200.0,16.8152,15.0405,18.05,15.0,14371.04200727,231490.417315467,BCHAUSDT
1614297600.0,15.0386,15.7558,17.0,15.0,29218.54096523,460137.7634930677,BCHAUSDT
1614384000.0,15.7508,15.7147,16.9983,15.5211,9096.12396858,147149.3000185011,BCHAUSDT
1614470400.0,15.7003,16.0786,16.5996,14.9599,1889.37365546,30026.0253896707,BCHAUSDT
1614556800.0,16.0832,17.2072,17.7286,16.0596,2848.86307589,48219.69961143408,BCHAUSDT
1614643200.0,17.2055,16.7764,17.4012,16.2,3694.48945682,61251.48458100871,BCHAUSDT
1614729600.0,16.7788,16.9229,17.3141,16.7076,1246.85958308,21049.376786837187,BCHAUSDT
1614816000.0,16.9205,16.5097,17.9,16.5055,10252.46106699,176027.92092716298,BCHAUSDT
1614902400.0,16.5156,16.5219,17.0117,16.06,1917.34428505,31436.3965409402,BCHAUSDT
1614988800.0,16.526,17.0556,17.3,16.4685,1262.25389562,21202.66392349932,BCHAUSDT
1615075200.0,17.0788,17.4537,17.7889,16.8095,6220.44521222,107535.89290119463,BCHAUSDT
1615161600.0,17.4357,17.8832,18.2889,17.182,11037.93233366,194612.8369407992,BCHAUSDT
1615248000.0,17.8979,18.1582,18.6,17.7055,7099.74219878,127003.39692193596,BCHAUSDT
1615334400.0,18.1639,18.0075,18.6,17.7102,1462.67082059,26629.942423740555,BCHAUSDT
