time,open,close,high,low,vol,amount,market
1620021600.0,48.7437,48.9022,48.9999,48.407,427.82692336,20873.882193017085,SOLUSDT
1620025200.0,48.902,48.6388,49.0,48.4751,348.55708927,16991.942039477883,SOLUSDT
1620028800.0,48.639,49.0013,49.2499,48.639,285.67044789,13978.062401645882,SOLUSDT
1620032400.0,49.0033,48.525,49.2499,48.3801,260.98693516,12708.14021537467,SOLUSDT
1620036000.0,48.525,47.9995,48.525,47.999,593.24221761,28527.43332133848,SOLUSDT
1620039600.0,48.1043,48.4943,48.53,48.1021,387.55009804,18746.258374524798,SOLUSDT
1620043200.0,48.491,47.9995,48.4943,47.998,337.44734646,16254.542800288864,SOLUSDT
1620046800.0,47.9997,48.0682,48.5,47.5,257.85091551,12388.987613596966,SOLUSDT
1620050400.0,48.0974,48.4363,48.4852,47.5,629.26059997,30178.406926754604,SOLUSDT
1620054000.0,48.4044,48.3219,48.53,47.9,188.70317837,9120.343428802995,SOLUSDT
1620057600.0,48.3227,47.4376,48.3227,46.82,2018.27720289,95711.60578295177,SOLUSDT
1620061200.0,47.437,47.574,48.016,47.2335,667.15355776,31700.22193983294,SOLUSDT
1620064800.0,47.5739,47.5141,47.6236,47.0,254.55482494,12044.232740169235,SOLUSDT
1620068400.0,47.5017,47.0974,47.5932,46.7926,350.87377847,16501.304303654368,SOLUSDT
1620072000.0,46.9462,45.694,46.9462,45.5,663.02844099,30572.779264627356,SOLUSDT
1620075600.0,45.7015,45.7486,46.1212,44.9397,369.54514706,16777.47019522636,SOLUSDT
1620079200.0,45.7426,45.8612,46.25,45.1884,305.3298805,13937.081611167037,SOLUSDT
1620082800.0,45.861,45.8871,46.2468,45.6582,200.15812297,9231.659390400086,SOLUSDT
1620086400.0,45.8879,43.8761,45.8879,42.7416,552.98886417,24489.19443843353,SOLUSDT
1620090000.0,43.944,44.8848,45.0102,43.8131,98.28757256,4371.627651479391,SOLUSDT
1620093600.0,44.8713,45.2001,45.7411,44.8713,267.11045784,12099.045089301517,SOLUSDT
1620097200.0,45.2001,44.8342,45.7182,44.7339,132.86974462,6007.87982926171,SOLUSDT
1620100800.0,44.8339,45.6049,45.8499,44.8333,208.9956319,9505.757966564934,SOLUSDT
1620104400.0,45.5621,46.3165,46.9689,45.56,516.24644261,23800.73223638848,SOLUSDT
1620108000.0,46.3992,47.0903,47.4077,46.256,377.00674551,17661.510415618362,SOLUSDT
1620111600.0,46.8167,46.1727,47.4999,45.8501,225.39525679,10532.788499058397,SOLUSDT
1620115200.0,45.8502,45.9103,46.1628,45.56,622.11242139,28545.314363738893,SOLUSDT
1620118800.0,45.9101,46.3488,46.9345,45.8775,142.61604103,6591.879956394448,SOLUSDT
1620122400.0,46.455,47.1702,47.2,46.4288,195.77620242,9157.957044471832,SOLUSDT
1620126000.0,47.1925,46.9593,47.8999,46.775,352.76164784,16638.297149887192,SOLUSDT
1620129600.0,46.959,47.1499,47.3199,46.2003,309.77833979,14460.733104308774,SOLUSDT
1620133200.0,46.8402,46.131,46.8692,45.56,618.09925954,28562.138036285247,SOLUSDT
1620136800.0,46.1749,44.739,46.7073,44.0108,372.01184626,16762.95546684149,SOLUSDT
1620140400.0,44.6941,43.5085,44.877,42.8033,345.43755528,15152.84380256143,SOLUSDT
1620144000.0,43.5085,43.4705,44.1677,42.2369,439.26492131,19003.901329022807,SOLUSDT
1620147600.0,43.47,44.403,44.4368,43.47,441.47500531,19421.136800615634,SOLUSDT
1620151200.0,44.3636,44.4811,44.6607,44.0564,225.68804935,10013.09490583237,SOLUSDT
1620154800.0,44.4801,44.8865,44.9999,44.2076,522.71260815,23336.129746895574,SOLUSDT
1620158400.0,44.8867,44.8009,44.9939,44.226,160.46067562,7165.315236175225,SOLUSDT
1620162000.0,44.7998,43.8089,44.8459,43.8,163.59191769,7218.153734055731,SOLUSDT
1620165600.0,43.8104,43.4931,44.3019,43.0,99.08174766,4301.241145594838,SOLUSDT
1620169200.0,43.4914,42.6039,43.5779,42.6013,164.76073863,7112.48973212677,SOLUSDT
1620172800.0,42.581,44.1548,44.1548,42.5,206.07338465,8930.496490334303,SOLUSDT
1620176400.0,44.1651,44.074,45.2846,44.0534,174.0443755,7776.321739208676,SOLUSDT
1620180000.0,44.0781,43.9683,44.9689,43.95,142.11596453,6312.373155175238,SOLUSDT
1620183600.0,44.1234,44.3799,44.6272,43.9064,94.54944821,4188.828213285558,SOLUSDT
1620187200.0,44.2129,43.3969,44.2129,43.3969,360.46329341,15822.84050443636,SOLUSDT
1620190800.0,43.3971,43.8516,44.439,43.3969,520.96431411,23051.83477751243,SOLUSDT
1620194400.0,43.8514,43.5989,43.8514,42.9612,277.20807612,12041.660190036535,SOLUSDT
1620198000.0,43.5975,44.393,44.439,43.2741,311.12806994,13690.615337599103,SOLUSDT
1620201600.0,44.439,45.151,45.3332,44.439,339.86352577,15263.665114473915,SOLUSDT
1620205200.0,45.1522,45.4053,45.7163,44.7743,352.12849344,15958.9765579488,SOLUSDT
1620208800.0,45.4082,45.155,45.9999,44.97,299.83782586,13636.266137522554,SOLUSDT
1620212400.0,45.1599,44.3738,45.308,44.371,352.87917218,15823.576004415372,SOLUSDT
1620216000.0,44.3721,44.3666,45.0684,44.0767,313.87749562,13965.813469647119,SOLUSDT
1620219600.0,44.3668,44.8843,45.1999,44.2932,607.63664975,27245.584007653553,SOLUSDT
1620223200.0,44.8845,44.7138,44.8845,44.2592,622.69127859,27702.06099824887,SOLUSDT
1620226800.0,44.7191,44.2064,45.0421,43.001,601.48823644,26617.90723851357,SOLUSDT
1620230400.0,44.2222,44.7018,44.9016,44.0506,481.08406008,21467.594169127187,SOLUSDT
1620234000.0,44.8184,45.4995,45.7579,44.7098,965.03713982,43730.17630584388,SOLUSDT
1620237600.0,45.5,45.8699,45.9083,45.0,284.16294143,12920.96423043799,SOLUSDT
1620241200.0,45.8678,45.8992,45.902,45.2224,257.1167354,11755.598119953253,SOLUSDT
1620244800.0,45.902,45.3477,45.9751,44.7807,284.96244514,12923.244137649524,SOLUSDT
1620248400.0,45.3475,44.8444,45.348,44.5,421.48121411,18926.85705472004,SOLUSDT
1620252000.0,44.8433,44.7979,45.0,44.5001,105.58362595,4740.136986310086,SOLUSDT
1620255600.0,44.7976,44.855,44.96,44.4167,192.20557227,8587.686677750391,SOLUSDT
1620259200.0,44.8533,44.0485,44.8539,43.9329,612.16850342,27096.473633296653,SOLUSDT
1620262800.0,44.0494,43.806,44.1735,43.7677,680.18006333,29839.9664679215,SOLUSDT
1620266400.0,43.8054,43.8762,44.2945,43.7847,119.49730845,5253.10809038198,SOLUSDT
1620270000.0,44.0375,44.2245,44.2703,43.936,177.0166591,7816.750863864634,SOLUSDT
1620273600.0,44.1389,44.0921,44.5708,43.9957,232.02519719,10276.39127896482,SOLUSDT
1620277200.0,44.0574,44.1552,44.5089,43.6809,153.17182406,6768.632210104047,SOLUSDT
1620280800.0,44.1547,43.4,44.1752,43.4,144.51049065,6308.581834719008,SOLUSDT
1620284400.0,43.4002,43.7077,43.715,43.1825,188.48920395,8205.183170686301,SOLUSDT
1620288000.0,43.7089,43.602,43.8584,43.602,135.03362413,5902.414903508322,SOLUSDT
1620291600.0,43.602,43.6752,43.6758,43.2114,633.85757126,27537.619545765912,SOLUSDT
1620295200.0,43.6752,44.0006,44.1999,43.5502,503.78725823,22033.832552437427,SOLUSDT
1620298800.0,43.9999,44.4754,44.6575,43.5701,366.1734054,16142.565523751144,SOLUSDT
1620302400.0,44.4787,43.7799,44.4787,43.7019,268.04680995,11798.924556834205,SOLUSDT
1620306000.0,43.9713,43.847,44.0668,43.5502,207.69253182,9091.864716071404,SOLUSDT
1620309600.0,43.7264,43.9002,44.0,43.5634,293.20722999,12826.815933571172,SOLUSDT
1620313200.0,43.9013,43.6785,44.1999,43.5502,321.99659066,14108.002577126368,SOLUSDT
1620316800.0,43.69,43.4326,44.3322,43.4219,661.01021543,28815.968341486387,SOLUSDT
1620320400.0,43.433,43.2119,43.5799,43.2001,402.24668802,17458.888470234626,SOLUSDT
1620324000.0,43.2228,43.373,43.5909,42.78,516.95196802,22345.215713328023,SOLUSDT
1620327600.0,43.3761,43.9924,43.9929,42.86,330.29298845,14322.852975396343,SOLUSDT
1620331200.0,43.9924,43.5146,43.9924,43.0998,377.06081566,16413.113486904404,SOLUSDT
1620334800.0,43.5121,43.7182,43.9929,43.215,165.78176155,7230.074148490873,SOLUSDT
1620338400.0,43.7178,43.929,44.3423,43.4139,221.2509286,9690.242408477823,SOLUSDT
1620342000.0,43.9289,43.8137,43.9289,43.5176,399.04472598,17418.573622404474,SOLUSDT
1620345600.0,43.8212,43.3567,43.9286,43.2,389.14312556,16963.354521100442,SOLUSDT
1620349200.0,43.799,43.0039,43.9404,43.0,705.49736294,30689.016741820324,SOLUSDT
1620352800.0,43.5001,42.9754,43.5001,42.4001,243.59751185,10452.040407517467,SOLUSDT
1620356400.0,42.9632,41.9781,42.9632,41.8,344.79655465,14526.849731173506,SOLUSDT
1620360000.0,41.9758,41.7989,42.2,41.7,241.15996229,10120.964505499805,SOLUSDT
1620363600.0,41.7999,42.6348,42.8379,41.7989,603.39297977,25494.49547986858,SOLUSDT
1620367200.0,42.5215,42.5573,42.9764,41.9568,236.33944325,10032.245881758465,SOLUSDT
1620370800.0,42.7947,42.228,43.1847,42.228,853.53513016,36424.22423483653,SOLUSDT
1620374400.0,42.2284,42.9487,42.9619,42.0,293.93541693,12454.412981851297,SOLUSDT
1620378000.0,42.9466,42.944,42.9485,42.4411,42.19154059,1794.075180508799,SOLUSDT
