time,open,close,high,low,vol,amount,market
1611792000.0,0.485935,0.557276,0.581865,0.468603,153166.65452441,82839.11445624685,GRTUSDT
1611878400.0,0.557319,0.551222,0.65298,0.529227,224061.41700824,128220.64430460277,GRTUSDT
1611964800.0,0.551245,0.634186,0.68,0.551073,155137.90788218,94802.94624078985,GRTUSDT
1612051200.0,0.634224,0.791564,0.849416,0.603154,223225.21961192,159001.7423977738,GRTUSDT
1612137600.0,0.788489,0.775833,0.8616,0.749113,173662.27217263,139084.45035549757,GRTUSDT
1612224000.0,0.775831,0.752706,0.816076,0.72341,123866.89953388,95180.10536647977,GRTUSDT
1612310400.0,0.752738,0.82305,0.85809,0.727489,142602.03064798,112039.4133986845,GRTUSDT
1612396800.0,0.815042,0.81366,0.858,0.765684,162718.15452734,132837.5210521783,GRTUSDT
1612483200.0,0.814737,0.945692,1.029057,0.803073,142521.20597368,132002.60695923268,GRTUSDT
1612569600.0,0.941984,0.859073,0.949042,0.832436,135793.750089,118446.80065955287,GRTUSDT
1612656000.0,0.861911,0.912174,0.942168,0.788,141473.38026879,124042.89720984106,GRTUSDT
1612742400.0,0.912123,0.97192,1.038498,0.909576,176095.39635968,172762.00150775185,GRTUSDT
1612828800.0,0.971604,1.050956,1.094949,0.94132,105700.37746728,104100.8180705183,GRTUSDT
1612915200.0,1.056846,1.261946,1.289999,0.990598,185770.06954932,209291.34721169388,GRTUSDT
1613001600.0,1.261959,2.045363,2.2,1.206547,312503.62714321,531199.7172744756,GRTUSDT
1613088000.0,2.045345,2.234277,2.9,1.887744,457872.51157962,1130146.6664346412,GRTUSDT
1613174400.0,2.255956,2.338594,2.5807,2.183587,237292.51285897,559990.1651556814,GRTUSDT
1613260800.0,2.348062,2.165777,2.406069,1.91,226535.05601336,495113.4184533501,GRTUSDT
1613347200.0,2.169657,2.142937,2.430762,1.677205,201156.33712164,431224.3455962432,GRTUSDT
1613433600.0,2.131513,2.066986,2.274036,2.020636,114865.748441,244969.5009017996,GRTUSDT
1613520000.0,2.067019,2.177751,2.21,1.911104,138682.11482195,285915.1528548301,GRTUSDT
1613606400.0,2.177676,2.290329,2.349414,2.125526,123721.09212987,276566.3486005637,GRTUSDT
1613692800.0,2.290403,2.161736,2.335284,2.0974,138408.88745223,302213.414405415,GRTUSDT
1613779200.0,2.161625,2.307836,2.664636,2.086186,199998.29024513,470936.2505567793,GRTUSDT
1613865600.0,2.293069,2.293171,2.38598,2.188803,109952.04364435,249350.4832479332,GRTUSDT
1613952000.0,2.3,2.024257,2.433845,1.5703,156536.25561813,324406.317415774,GRTUSDT
1614038400.0,2.024226,1.7,2.024226,1.3115,172204.06280288,284796.285349361,GRTUSDT
1614124800.0,1.700006,1.900155,2.036048,1.595974,126995.1199397,240748.15792828452,GRTUSDT
1614211200.0,1.900075,1.722212,1.993299,1.698286,109626.53556953,208013.41366092218,GRTUSDT
1614297600.0,1.712395,1.725497,1.8655,1.567449,97579.38115,166600.24190961334,GRTUSDT
1614384000.0,1.735716,1.679289,1.817891,1.63653,80295.13751424,138896.31422694647,GRTUSDT
1614470400.0,1.674174,1.589133,1.685678,1.424943,91831.40328505,143023.70293399933,GRTUSDT
1614556800.0,1.598564,1.922547,1.922558,1.598564,105938.45366499,184082.3376326914,GRTUSDT
1614643200.0,1.924209,1.82927,1.979605,1.725824,96444.86259018,179245.19132749675,GRTUSDT
1614729600.0,1.829377,1.95465,2.076,1.798636,92156.96549339,178809.74758631998,GRTUSDT
